# IDs, i, j, k, m, r, m200, r200, m180, r180
2.387116919000000000e+09 1.420000000000000000e+02 1.160000000000000000e+03 8.870000000000000000e+02 6.581640000000000000e+12 1.900000000000000000e+01 4.936504328916125781e+13 2.100000000000000000e+01 6.395561695283267969e+13 3.500000000000000000e+01
6.454323787100000000e+10 3.847000000000000000e+03 3.140000000000000000e+02 1.775000000000000000e+03 6.708490000000000000e+12 2.000000000000000000e+01 4.547376437028105469e+13 2.000000000000000000e+01 7.165243821664514062e+13 3.600000000000000000e+01
1.835050782300000000e+10 1.093000000000000000e+03 3.176000000000000000e+03 1.839000000000000000e+03 6.748860000000000000e+12 1.900000000000000000e+01 4.858719183870416406e+13 2.100000000000000000e+01 6.642407441217071875e+13 3.500000000000000000e+01
1.843358701300000000e+10 1.098000000000000000e+03 2.979000000000000000e+03 1.861000000000000000e+03 6.749880000000000000e+12 2.100000000000000000e+01 2.567310963127757812e+13 1.900000000000000000e+01 4.009476404555930469e+13 3.000000000000000000e+01
1.997872009700000000e+10 1.190000000000000000e+03 3.377000000000000000e+03 8.650000000000000000e+02 6.909410000000000000e+12 2.000000000000000000e+01 4.970456116978481250e+13 2.100000000000000000e+01 6.678151067090647656e+13 3.500000000000000000e+01
6.614133874000000000e+09 3.940000000000000000e+02 9.540000000000000000e+02 3.186000000000000000e+03 6.929970000000000000e+12 2.100000000000000000e+01 4.361449798938127344e+13 2.000000000000000000e+01 7.050259749110529688e+13 3.600000000000000000e+01
2.018160924400000000e+10 1.202000000000000000e+03 3.758000000000000000e+03 2.844000000000000000e+03 6.975340000000000000e+12 2.100000000000000000e+01 3.655747921186512500e+13 1.900000000000000000e+01 7.097769911137721875e+13 3.600000000000000000e+01
5.088193973000000000e+09 3.030000000000000000e+02 1.146000000000000000e+03 3.509000000000000000e+03 7.064910000000000000e+12 2.200000000000000000e+01 3.529928200217297656e+13 2.000000000000000000e+01 6.546689831420549219e+13 3.500000000000000000e+01
4.567540634500000000e+10 2.722000000000000000e+03 1.910000000000000000e+03 1.033000000000000000e+03 7.151530000000000000e+12 2.000000000000000000e+01 5.101075011670232031e+13 2.100000000000000000e+01 7.019468192375502344e+13 3.600000000000000000e+01
2.542598486400000000e+10 1.515000000000000000e+03 2.075000000000000000e+03 3.424000000000000000e+03 7.165440000000000000e+12 1.900000000000000000e+01 4.818355716601023438e+13 2.100000000000000000e+01 6.658450067094667188e+13 3.500000000000000000e+01
5.125466154000000000e+09 3.050000000000000000e+02 2.054000000000000000e+03 2.090000000000000000e+03 7.186780000000000000e+12 2.000000000000000000e+01 5.140431701942885156e+13 2.100000000000000000e+01 7.002985474585409375e+13 3.600000000000000000e+01
4.480035684800000000e+10 2.670000000000000000e+03 1.267000000000000000e+03 4.960000000000000000e+02 7.218460000000000000e+12 2.000000000000000000e+01 4.375442414474667188e+13 2.000000000000000000e+01 6.553887198098087500e+13 3.500000000000000000e+01
4.547736324200000000e+10 2.710000000000000000e+03 2.711000000000000000e+03 3.626000000000000000e+03 7.235790000000000000e+12 2.000000000000000000e+01 5.161914513871862500e+13 2.100000000000000000e+01 7.513055941096920312e+13 3.700000000000000000e+01
5.523420944200000000e+10 3.292000000000000000e+03 8.820000000000000000e+02 1.698000000000000000e+03 7.246850000000000000e+12 1.900000000000000000e+01 5.159585675237992969e+13 2.100000000000000000e+01 7.069904670760695312e+13 3.600000000000000000e+01
5.412475886700000000e+10 3.226000000000000000e+03 3.560000000000000000e+02 1.875000000000000000e+03 7.266480000000000000e+12 2.000000000000000000e+01 4.926469848151467188e+13 2.100000000000000000e+01 7.496371042913560938e+13 3.700000000000000000e+01
8.757801594000000000e+09 5.220000000000000000e+02 2.300000000000000000e+01 6.340000000000000000e+02 7.283530000000000000e+12 2.000000000000000000e+01 4.789120269953774219e+13 2.100000000000000000e+01 6.922677990331748438e+13 3.600000000000000000e+01
5.763461575000000000e+10 3.435000000000000000e+03 1.191000000000000000e+03 4.540000000000000000e+02 7.443060000000000000e+12 2.100000000000000000e+01 2.309694501271443359e+13 1.900000000000000000e+01 3.015894805900863281e+13 2.700000000000000000e+01
3.130597117500000000e+10 1.865000000000000000e+03 4.019000000000000000e+03 1.511000000000000000e+03 7.692430000000000000e+12 2.200000000000000000e+01 4.255592378942425781e+13 2.000000000000000000e+01 7.445805465306695312e+13 3.700000000000000000e+01
2.155203615800000000e+10 1.284000000000000000e+03 2.463000000000000000e+03 2.366000000000000000e+03 8.147400000000000000e+12 2.100000000000000000e+01 5.760568498873121094e+13 2.200000000000000000e+01 8.092621288016921875e+13 3.800000000000000000e+01
6.668891166100000000e+10 3.974000000000000000e+03 3.968000000000000000e+03 2.349000000000000000e+03 8.171970000000000000e+12 2.200000000000000000e+01 5.696577746381031250e+13 2.200000000000000000e+01 7.788408430467678125e+13 3.700000000000000000e+01
2.768285944000000000e+10 1.650000000000000000e+03 1.100000000000000000e+02 2.480000000000000000e+03 8.314350000000000000e+12 2.200000000000000000e+01 5.785048980975322656e+13 2.200000000000000000e+01 8.097031068687203125e+13 3.800000000000000000e+01
5.447701470600000000e+10 3.247000000000000000e+03 3.400000000000000000e+02 1.714000000000000000e+03 8.366470000000000000e+12 2.200000000000000000e+01 5.133136250543186719e+13 2.100000000000000000e+01 7.765875161979537500e+13 3.700000000000000000e+01
8.067992875000000000e+09 4.800000000000000000e+02 3.644000000000000000e+03 3.371000000000000000e+03 8.372590000000000000e+12 2.100000000000000000e+01 5.965265984712860938e+13 2.200000000000000000e+01 8.198709736942753125e+13 3.800000000000000000e+01
9.374223942000000000e+09 5.580000000000000000e+02 3.060000000000000000e+03 3.654000000000000000e+03 8.394670000000000000e+12 2.200000000000000000e+01 5.845066251941226562e+13 2.200000000000000000e+01 8.391825784816390625e+13 3.800000000000000000e+01
4.664233800000000000e+10 2.780000000000000000e+03 4.090000000000000000e+02 2.256000000000000000e+03 8.415890000000000000e+12 2.100000000000000000e+01 3.903346747332613281e+13 1.900000000000000000e+01 6.390817520160980469e+13 3.500000000000000000e+01
5.729753445000000000e+09 3.410000000000000000e+02 2.129000000000000000e+03 2.405000000000000000e+03 8.614740000000000000e+12 2.100000000000000000e+01 6.391584091222892188e+13 2.300000000000000000e+01 8.107371826478240625e+13 3.800000000000000000e+01
5.984460113000000000e+10 3.567000000000000000e+03 6.600000000000000000e+01 1.322000000000000000e+03 8.623580000000000000e+12 2.100000000000000000e+01 6.158083046561807031e+13 2.200000000000000000e+01 8.572452081558370312e+13 3.800000000000000000e+01
5.704984473400000000e+10 3.400000000000000000e+03 1.784000000000000000e+03 3.070000000000000000e+03 8.637080000000000000e+12 2.200000000000000000e+01 5.703823152405103125e+13 2.200000000000000000e+01 8.248074820458592188e+13 3.800000000000000000e+01
2.268306129900000000e+10 1.352000000000000000e+03 6.400000000000000000e+01 3.123000000000000000e+03 8.743420000000000000e+12 2.100000000000000000e+01 5.983723998445498438e+13 2.200000000000000000e+01 9.080483148868907812e+13 3.900000000000000000e+01
1.805427007600000000e+10 1.076000000000000000e+03 4.840000000000000000e+02 3.196000000000000000e+03 8.974420000000000000e+12 2.300000000000000000e+01 5.359296332240014062e+13 2.100000000000000000e+01 8.345362374441848438e+13 3.800000000000000000e+01
1.849788425400000000e+10 1.102000000000000000e+03 2.293000000000000000e+03 9.400000000000000000e+01 9.010230000000000000e+12 2.200000000000000000e+01 6.031360307933399219e+13 2.200000000000000000e+01 8.491118548272395312e+13 3.800000000000000000e+01
1.325904860000000000e+09 7.900000000000000000e+01 1.230000000000000000e+02 9.880000000000000000e+02 9.444310000000000000e+12 2.300000000000000000e+01 3.999946580103660938e+13 2.100000000000000000e+01 6.113121687303304688e+13 3.400000000000000000e+01
9.877788343000000000e+09 5.880000000000000000e+02 3.121000000000000000e+03 1.719000000000000000e+03 9.519950000000000000e+12 2.300000000000000000e+01 6.589582976752639062e+13 2.300000000000000000e+01 8.870684889913857812e+13 3.900000000000000000e+01
5.026354978200000000e+10 2.995000000000000000e+03 3.854000000000000000e+03 1.878000000000000000e+03 9.696760000000000000e+12 2.400000000000000000e+01 4.790556069330929688e+13 2.200000000000000000e+01 7.562769142672410938e+13 3.700000000000000000e+01
1.944232943800000000e+10 1.158000000000000000e+03 3.494000000000000000e+03 1.886000000000000000e+03 9.799780000000000000e+12 2.300000000000000000e+01 5.282087381168036719e+13 2.100000000000000000e+01 8.109788741271290625e+13 3.800000000000000000e+01
4.450707071000000000e+09 2.650000000000000000e+02 1.158000000000000000e+03 1.663000000000000000e+03 9.804130000000000000e+12 2.200000000000000000e+01 5.100503290924492188e+13 2.100000000000000000e+01 9.002725287719887500e+13 3.900000000000000000e+01
6.764531460200000000e+10 4.031000000000000000e+03 3.993000000000000000e+03 1.578000000000000000e+03 1.005150000000000000e+13 2.300000000000000000e+01 7.393148230647965625e+13 2.400000000000000000e+01 1.044615947549146562e+14 4.100000000000000000e+01
5.553493249700000000e+10 3.310000000000000000e+03 5.730000000000000000e+02 5.290000000000000000e+02 1.046540000000000000e+13 2.300000000000000000e+01 6.886699945145871094e+13 2.300000000000000000e+01 1.040671381592414062e+14 4.100000000000000000e+01
4.880556369600000000e+10 2.909000000000000000e+03 1.560000000000000000e+02 3.376000000000000000e+03 1.050010000000000000e+13 2.400000000000000000e+01 6.597065191610610156e+13 2.300000000000000000e+01 1.024986869486965469e+14 4.100000000000000000e+01
4.423050503800000000e+10 2.636000000000000000e+03 1.407000000000000000e+03 5.900000000000000000e+02 1.060460000000000000e+13 2.300000000000000000e+01 4.220944084528039062e+13 2.100000000000000000e+01 9.046438338065962500e+13 3.900000000000000000e+01
1.698092143200000000e+10 1.012000000000000000e+03 5.800000000000000000e+02 3.160000000000000000e+03 1.211550000000000000e+13 2.400000000000000000e+01 7.610619105439259375e+13 2.400000000000000000e+01 1.226138224589111406e+14 4.300000000000000000e+01
2.241249843800000000e+10 1.335000000000000000e+03 3.641000000000000000e+03 1.542000000000000000e+03 1.277910000000000000e+13 2.700000000000000000e+01 5.262481557706723438e+13 2.500000000000000000e+01 8.766136805432973438e+13 3.900000000000000000e+01
2.560128173000000000e+09 1.520000000000000000e+02 2.439000000000000000e+03 1.197000000000000000e+03 1.387850000000000000e+13 2.700000000000000000e+01 8.904178248146856250e+13 2.500000000000000000e+01 1.449614558701938750e+14 4.600000000000000000e+01
6.057282661700000000e+10 3.610000000000000000e+03 1.727000000000000000e+03 3.065000000000000000e+03 1.477660000000000000e+13 2.600000000000000000e+01 1.055492853762269219e+14 2.700000000000000000e+01 1.484860799431173438e+14 4.600000000000000000e+01
5.230188058000000000e+09 3.110000000000000000e+02 3.045000000000000000e+03 1.562000000000000000e+03 1.492360000000000000e+13 2.500000000000000000e+01 1.090268342892284531e+14 2.700000000000000000e+01 1.515144750397952188e+14 4.600000000000000000e+01
6.312272586200000000e+10 3.762000000000000000e+03 1.669000000000000000e+03 3.046000000000000000e+03 1.494440000000000000e+13 2.700000000000000000e+01 8.634266545542601562e+13 2.500000000000000000e+01 1.556120537581330625e+14 4.700000000000000000e+01
1.758080126300000000e+10 1.047000000000000000e+03 3.675000000000000000e+03 3.311000000000000000e+03 1.517590000000000000e+13 2.600000000000000000e+01 1.070745066709764219e+14 2.700000000000000000e+01 1.470647595766953125e+14 4.600000000000000000e+01
5.313970242900000000e+10 3.167000000000000000e+03 1.528000000000000000e+03 6.690000000000000000e+02 1.551230000000000000e+13 2.600000000000000000e+01 1.131624943171357031e+14 2.700000000000000000e+01 1.678792875111391562e+14 4.800000000000000000e+01
2.576922574700000000e+10 1.535000000000000000e+03 3.954000000000000000e+03 3.603000000000000000e+03 1.616250000000000000e+13 2.900000000000000000e+01 4.908557263576540625e+13 2.700000000000000000e+01 7.005452870319555469e+13 3.600000000000000000e+01
6.554041055000000000e+10 3.906000000000000000e+03 2.100000000000000000e+03 3.254000000000000000e+03 1.645340000000000000e+13 2.800000000000000000e+01 9.528421549837335938e+13 2.600000000000000000e+01 1.504205244934693750e+14 4.600000000000000000e+01
1.650514513300000000e+10 9.830000000000000000e+02 3.208000000000000000e+03 1.837000000000000000e+03 2.007580000000000000e+13 2.900000000000000000e+01 1.119935809177902656e+14 2.700000000000000000e+01 1.519395114572829062e+14 4.600000000000000000e+01
2.164198304500000000e+10 1.289000000000000000e+03 3.943000000000000000e+03 1.093000000000000000e+03 2.095420000000000000e+13 3.000000000000000000e+01 1.468608964221247500e+14 3.000000000000000000e+01 1.953187500602678438e+14 5.000000000000000000e+01
1.952316346000000000e+09 1.160000000000000000e+02 1.503000000000000000e+03 3.002000000000000000e+03 2.198650000000000000e+13 3.100000000000000000e+01 1.495826882575027188e+14 3.000000000000000000e+01 2.287831231600902188e+14 5.300000000000000000e+01
8.671157036000000000e+09 5.160000000000000000e+02 3.445000000000000000e+03 2.860000000000000000e+03 2.228040000000000000e+13 3.000000000000000000e+01 1.526960973840822188e+14 3.000000000000000000e+01 2.167997637107714375e+14 5.200000000000000000e+01
2.538483324000000000e+09 1.510000000000000000e+02 1.250000000000000000e+03 3.708000000000000000e+03 2.240680000000000000e+13 3.200000000000000000e+01 8.294533710625645312e+13 3.000000000000000000e+01 1.052012264565277656e+14 4.100000000000000000e+01
1.739512987800000000e+10 1.036000000000000000e+03 3.401000000000000000e+03 3.606000000000000000e+03 2.274630000000000000e+13 3.000000000000000000e+01 1.524614803789673438e+14 3.000000000000000000e+01 2.109241366213278438e+14 5.200000000000000000e+01
4.930778003600000000e+10 2.938000000000000000e+03 3.984000000000000000e+03 9.640000000000000000e+02 2.423200000000000000e+13 3.200000000000000000e+01 9.926146576667076562e+13 3.000000000000000000e+01 2.020966362396814375e+14 5.100000000000000000e+01
6.506875283400000000e+10 3.878000000000000000e+03 1.637000000000000000e+03 4.034000000000000000e+03 2.544730000000000000e+13 3.300000000000000000e+01 1.214400183230956875e+14 3.100000000000000000e+01 2.278808425971763438e+14 5.300000000000000000e+01
2.876291720000000000e+09 1.710000000000000000e+02 1.803000000000000000e+03 2.696000000000000000e+03 2.700930000000000000e+13 3.300000000000000000e+01 1.771163484006166250e+14 3.200000000000000000e+01 2.449332289588039375e+14 5.400000000000000000e+01
2.011391531400000000e+10 1.198000000000000000e+03 3.615000000000000000e+03 3.506000000000000000e+03 3.235830000000000000e+13 3.600000000000000000e+01 2.333239202784141250e+14 3.500000000000000000e+01 3.117278397071537500e+14 5.900000000000000000e+01
5.011263278200000000e+10 2.986000000000000000e+03 3.873000000000000000e+03 1.998000000000000000e+03 3.608140000000000000e+13 3.500000000000000000e+01 1.973665845009225938e+14 3.300000000000000000e+01 2.711196815796359062e+14 5.600000000000000000e+01
6.021853639300000000e+10 3.589000000000000000e+03 1.247000000000000000e+03 4.570000000000000000e+02 4.067970000000000000e+13 3.900000000000000000e+01 1.195876409642482969e+14 3.700000000000000000e+01 1.497536539002357812e+14 4.600000000000000000e+01
5.557869629000000000e+09 3.310000000000000000e+02 1.125000000000000000e+03 3.133000000000000000e+03 4.160880000000000000e+13 3.700000000000000000e+01 2.792031887224870938e+14 3.700000000000000000e+01 4.205747677052877500e+14 6.500000000000000000e+01
5.377468452800000000e+10 3.205000000000000000e+03 9.050000000000000000e+02 3.680000000000000000e+02 4.191030000000000000e+13 3.800000000000000000e+01 1.983390247033503125e+14 3.600000000000000000e+01 2.594581042974027500e+14 5.500000000000000000e+01
